y,x0,x1,x2,x3,x4,x5,x6
0.0,A5,A1,110.0,150.0,5,A1,A2
6.5,A4,A1,109.0,60.0,8,A1,A1
2.9,A1,A1,150.0,150.0,10,,A1
11.9,A5,A2,224.0,150.0,3,A1,A1
1.499,A5,A1,115.0,150.0,1,A2,A1
6.9,A1,A2,150.0,150.0,10,A1,A1
1.399,A3,A1,50.0,150.0,3,,A0
0.61,A5,A1,136.0,150.0,5,A2,A1
13.2,A1,A1,143.0,90.0,5,,A1
3.2,A5,A2,163.0,150.0,2,,A1
0.849,A3,A1,58.0,150.0,8,A2,A1
7.85,A0,A1,0.0,30.0,2,A2,A1
12.78,A1,A2,95.0,40.0,10,A2,A1
0.27,A1,A1,131.0,150.0,7,A0,A1
6.6,A5,A1,140.0,150.0,9,A0,A1
4.5,A3,A1,60.0,150.0,3,A2,A1
1.15,A3,A1,60.0,125.0,8,A2,A1
6.999,A1,A1,116.0,150.0,5,A1,A1
7.5,A3,A1,120.0,90.0,5,A2,A1
0.6,A5,A2,279.0,150.0,8,A2,A1
9.5,A2,A1,150.0,80.0,5,A2,A1
0.19,A3,A1,45.0,150.0,1,,A2
3.1,A1,A0,0.0,150.0,8,,A1
8.95,A1,A1,109.0,125.0,9,,A1
0.9,A0,A1,75.0,150.0,7,A2,A1
7.499,A7,A2,218.0,150.0,9,A2,A1
2.222,A0,A1,150.0,150.0,8,A0,A1
9.8,A2,A1,71.0,50.0,5,A2,A1
15.498,A6,A1,177.0,60.0,7,A1,A1
3.3,A4,A1,131.0,150.0,6,A1,A1
9.999,A1,A2,163.0,150.0,9,A1,A1
6.3,A1,A2,95.0,80.0,1,A5,A2
5.4,A3,A1,120.0,100.0,8,A2,A1
4.7,A3,A1,90.0,150.0,2,,A1
1.49,A3,A1,55.0,150.0,12,A0,A1
2.2,A3,A1,58.0,40.0,5,A2,A2
0.2,A1,A1,75.0,150.0,0,A2,A0
3.5,A2,A1,69.0,150.0,6,,A1
1.45,A5,A2,179.0,150.0,6,A3,A2
2.8,A4,A1,86.0,150.0,6,,A1
0.0,A0,A0,0.0,150.0,0,A0,A0
1.3,A1,A1,105.0,150.0,12,A2,A0
0.89,A3,A2,60.0,125.0,6,,A1
7.48,A4,A1,84.0,150.0,0,A1,A0
6.75,A3,A2,,40.0,9,A2,A1
1.799,A3,A1,82.0,150.0,5,A0,A2
2.8,A5,A1,136.0,150.0,11,A1,A1
3.9,A4,A1,,150.0,4,A1,A1
0.35,A1,A1,55.0,125.0,10,A2,A2
7.3,A1,A2,120.0,125.0,1,A2,A1
0.0,A0,A0,0.0,5.0,0,A0,A0
5.5,A3,A1,60.0,150.0,10,A2,A0
2.0,A5,A2,174.0,150.0,10,,A1
3.3,A3,A2,88.0,100.0,6,A2,A1
2.999,A0,A1,109.0,125.0,3,,A1
0.39,A1,A2,125.0,150.0,8,,A1
2.1,A3,A1,64.0,125.0,9,A2,A1
0.85,A3,A0,0.0,150.0,3,A0,A1
27.45,A5,A1,150.0,30.0,4,A1,A1
2.0,A5,A2,170.0,150.0,11,,A1
0.6,A3,A2,0.0,150.0,0,A2,A2
1.75,A5,A1,,150.0,9,A2,A0
0.55,A1,A1,75.0,125.0,4,A2,A2
1.25,A1,A2,101.0,150.0,2,A2,A1
3.0,A5,A0,0.0,150.0,11,,A1
2.2,A0,A1,,150.0,3,A1,A1
5.99,A2,A1,116.0,125.0,7,A2,A1
15.9,A7,A2,177.0,150.0,11,A1,A1
0.699,A1,A1,60.0,125.0,7,A2,A1
1.49,A5,A1,90.0,150.0,9,A1,A1
7.6,A2,A1,81.0,150.0,7,A2,A0
3.2,A1,A1,129.0,150.0,0,A0,A1
1.19,A4,A1,125.0,150.0,8,A2,A2
1.9,A1,A1,106.0,150.0,6,A0,A1
1.999,A3,A1,54.0,50.0,12,A2,A1
2.2,A4,A1,108.0,150.0,0,,A1
3.0,A3,A1,1000.0,150.0,0,A2,A2
2.399,A3,A2,54.0,150.0,6,,A1
0.5,A5,A1,116.0,125.0,5,A2,A1
0.85,A2,A1,88.0,150.0,5,A2,A2
3.4,A5,A0,0.0,150.0,0,,A0
14.8,A1,A1,116.0,70.0,4,A1,A0
35.5,A2,A2,360.0,50.0,4,,A1
7.8,A2,A2,170.0,150.0,3,A2,A1
1.1,A2,A1,90.0,150.0,1,A2,A1
2.3,A5,A1,131.0,150.0,5,A1,A1
4.7,A1,A1,100.0,150.0,5,A2,A1
1.25,A7,A1,115.0,150.0,5,A2,A0
13.5,A2,A1,122.0,90.0,6,A2,A1
0.4,A1,A1,75.0,150.0,9,A2,A1
2.3,A3,A1,,100.0,11,A2,A1
22.999,A7,A2,231.0,125.0,10,,A1
9.0,A0,A1,0.0,90.0,0,A2,A1
24.9,A1,A2,340.0,150.0,1,A2,A1
1.5,A3,A1,54.0,150.0,12,,A1
5.999,A1,A2,224.0,150.0,4,A2,A1
1.399,A1,A1,147.0,100.0,5,,A0
1.5,A3,A1,80.0,150.0,1,A2,A1
1.15,A1,A1,101.0,150.0,7,A2,A1
2.15,A1,A1,,150.0,1,A2,A1
9.2,A4,A1,86.0,30.0,4,A2,A1
11.5,A2,A1,120.0,125.0,7,A2,A1
0.8,A1,A1,90.0,150.0,9,,A1
3.2,A4,A1,101.0,100.0,10,A1,A2
1.5,A3,A1,75.0,5.0,9,,A1
1.65,A7,A1,133.0,150.0,10,A2,A0
2.5,A4,A1,75.0,150.0,6,A1,A2
2.69,A5,A1,136.0,100.0,11,A1,A2
0.8,A0,A1,90.0,150.0,8,A1,A0
11.0,A0,A1,0.0,125.0,0,A2,A1
0.5,A1,,75.0,125.0,3,A2,A2
1.899,A3,A1,60.0,150.0,9,A2,A1
5.55,A3,A1,,50.0,11,,A1
15.5,A6,A2,190.0,150.0,8,,A1
3.5,A1,A1,110.0,150.0,4,A1,A0
10.9,A4,A1,102.0,150.0,11,,A1
1.6,A5,A1,,150.0,10,,A1
1.2,A3,A1,60.0,150.0,6,A2,A1
0.95,A1,A2,110.0,125.0,1,A2,A2
3.95,A5,A1,143.0,150.0,8,A2,A1
2.899,A4,A1,69.0,150.0,2,A1,A1
1.5,A1,A1,116.0,150.0,9,A2,A1
0.5,A4,A1,91.0,150.0,8,A1,A2
0.8,A0,A1,55.0,20.0,6,,A1
4.8,A3,A0,61.0,50.0,5,A2,A1
1.1,A1,A1,101.0,150.0,4,A2,A2
2.9,A5,A1,101.0,150.0,7,,A1
0.45,A1,A0,0.0,150.0,1,,A0
12.0,A3,A1,75.0,5.0,10,A2,A1
4.0,A1,A1,150.0,150.0,5,A2,A0
2.499,A2,A1,98.0,150.0,4,A2,A1
3.2,A1,A2,140.0,150.0,5,A1,A1
19.0,A8,A2,224.0,150.0,8,A1,A1
2.89,A1,A2,125.0,150.0,9,A1,A1
9.5,A5,A2,170.0,150.0,8,A1,A1
14.5,A1,A1,177.0,70.0,10,,A1
0.15,A3,A1,55.0,30.0,7,A2,A1
0.5,A3,A1,75.0,150.0,1,A2,A0
2.3,A2,A2,41.0,150.0,5,A1,A1
0.0,A4,A2,0.0,150.0,7,A2,A0
3.399,A1,A1,140.0,150.0,4,,A1
0.499,A3,,54.0,150.0,5,A2,A0
0.75,A1,A1,116.0,125.0,4,A2,A0
0.0,A1,A1,75.0,150.0,8,A2,A1
22.28,A1,A2,235.0,50.0,8,A2,A1
27.45,A6,,190.0,70.0,6,,A1
1.97,A0,A1,,150.0,5,A2,A1
0.69,A3,A1,60.0,150.0,3,A2,A1
11.432,A1,A1,143.0,125.0,8,A1,A1
30.557,A7,A2,272.0,20.0,9,A2,A1
2.0,A3,A1,0.0,100.0,11,,A0
4.8,A1,A1,110.0,150.0,4,A1,A1
0.0,A1,A1,60.0,90.0,0,,A2
0.9,A3,A1,,150.0,6,A2,A1
13.999,A0,A2,238.0,90.0,1,A2,A1
0.0,A0,A1,45.0,125.0,2,A0,A2
16.0,A5,A1,178.0,90.0,10,A2,A1
1.5,A1,A1,90.0,125.0,2,A2,A1
3.2,A4,A1,97.0,150.0,10,A4,A1
0.0,A0,A0,0.0,5.0,0,,A0
1.25,A1,A1,82.0,150.0,8,A2,A1
0.4,A5,A1,125.0,5.0,0,A2,A0
0.9,A1,A1,,150.0,7,A2,A1
5.0,A0,A1,116.0,150.0,1,A2,A1
1.5,A0,A1,115.0,150.0,0,A0,A1
6.7,A5,A1,136.0,150.0,5,A1,A1
0.4,A0,A0,0.0,150.0,0,A0,A0
11.3,A2,A1,200.0,100.0,9,A2,A1
1.5,A3,A1,55.0,125.0,8,A2,A1
4.3,A7,A2,192.0,150.0,2,A2,A2
0.99,A0,A1,,150.0,0,A0,A0
5.2,A0,A1,125.0,150.0,0,A0,A0
1.2,A6,A1,0.0,150.0,9,,A1
4.59,A4,A1,106.0,150.0,2,A2,A1
1.75,A3,A1,60.0,150.0,0,A2,A1
0.52,A3,A1,45.0,150.0,8,A2,A1
13.49,A3,A2,179.0,60.0,5,A2,A1
0.08,A0,A0,0.0,5.0,0,A0,A0
4.999,A3,A1,101.0,150.0,5,A2,A1
1.3,A7,A1,147.0,150.0,0,A2,A1
0.2,A3,A2,60.0,20.0,1,,A1
0.35,A1,A1,90.0,150.0,4,A2,A0
0.699,A1,A1,101.0,150.0,5,,A1
10.0,A4,A2,150.0,125.0,11,A1,A1
25.6,A4,A1,150.0,20.0,4,,A1
6.25,A0,A1,80.0,100.0,4,A2,A0
2.3,A4,A1,120.0,150.0,1,A1,A1
1.25,A5,A1,0.0,100.0,4,A2,A1
5.4,A2,A1,110.0,125.0,7,A2,A1
4.2,A3,A1,80.0,125.0,8,A2,A1
5.0,A2,A2,320.0,150.0,3,A2,A1
1.499,A3,A1,60.0,150.0,8,A2,A0
13.999,A6,A1,135.0,20.0,4,A2,A2
4.5,A0,A1,0.0,150.0,4,,A1
19.999,A6,A1,140.0,50.0,3,A1,A1
8.45,A1,A1,105.0,150.0,2,,A1
10.444,A1,A1,80.0,60.0,3,A2,A1
7.9,A1,A1,140.0,150.0,5,,A1
0.999,A1,A1,125.0,150.0,0,A0,A0
7.999,A1,A1,136.0,80.0,7,A2,A0
7.0,A1,A1,150.0,150.0,1,A1,A1
4.999,A5,A1,131.0,150.0,10,A2,A1
4.4,A1,A1,116.0,125.0,6,A2,A1
0.3,A3,A1,75.0,150.0,5,A0,A0
2.0,A3,A2,102.0,125.0,1,A2,A1
5.9,A1,A2,272.0,150.0,12,A3,A2
2.2,A0,A1,0.0,150.0,4,A2,A0
0.99,A1,A1,129.0,150.0,8,A2,A1
9.9,A1,A2,209.0,150.0,7,A2,A1
17.1,A6,A1,129.0,50.0,12,A1,A1
0.0,A3,A1,90.0,150.0,0,,A2
0.45,A0,A1,102.0,150.0,3,A2,A0
12.999,A2,A1,105.0,50.0,10,,A1
0.0,A5,A2,219.0,150.0,8,A1,A1
1.2,A5,A1,150.0,150.0,6,,A0
9.7,A4,A1,125.0,100.0,4,A1,A1
15.0,A6,A2,224.0,150.0,2,,A1
1.8,A3,A1,90.0,150.0,3,,A1
3.899,A3,A1,87.0,80.0,3,,A1
0.7,A5,A2,218.0,100.0,1,A1,A2
4.95,A4,A1,140.0,90.0,1,A2,A1
2.0,A7,A1,,150.0,8,A2,A1
8.95,A5,A1,105.0,60.0,11,,A1
1.8,A1,A1,0.0,100.0,3,A2,A1
3.95,A3,A1,60.0,80.0,7,A2,A1
0.898,A7,A1,146.0,150.0,2,,A1
0.8,A3,A1,45.0,125.0,3,A2,A1
2.7,A0,A1,140.0,150.0,0,A0,A0
1.0,A5,A1,141.0,150.0,4,A2,A1
1.2,A3,A1,50.0,150.0,10,A2,A1
0.65,A4,A1,141.0,150.0,5,A2,A1
2.65,A0,A1,170.0,150.0,9,A0,A2
26.9,A6,A1,140.0,20.0,8,A1,A1
9.5,A1,A1,105.0,125.0,4,,A1
1.65,A3,A1,75.0,150.0,3,,A1
3.85,A3,A1,116.0,150.0,12,A1,A1
0.8,A0,A1,0.0,150.0,8,A2,A0
15.7,A1,A1,265.0,150.0,3,A2,A1
0.6,A0,A0,0.0,150.0,0,A1,A0
0.99,A3,A1,,100.0,6,,A2
2.95,A3,A1,54.0,150.0,10,,A1
0.7,A5,A1,145.0,150.0,2,A2,A1
0.35,A1,A1,90.0,150.0,4,A2,A2
8.9,A1,A1,177.0,150.0,6,A1,A1
0.65,A3,A1,50.0,150.0,5,A2,A0
1.0,A3,A1,60.0,150.0,6,A2,A1
7.4,A1,A1,129.0,125.0,8,A2,A1
15.3,A6,A1,140.0,80.0,7,A1,A1
0.0,A0,A0,54.0,150.0,0,A0,A0
0.0,A3,A1,45.0,150.0,10,A2,A2
3.5,A0,A1,90.0,150.0,4,A0,A1
1.8,A3,A1,54.0,150.0,9,,A1
17.9,A1,A1,177.0,150.0,4,A1,A1
2.75,A4,A1,105.0,150.0,4,A0,A0
1.39,A6,A2,215.0,150.0,11,,A0
7.5,A3,A1,86.0,100.0,12,A2,A1
3.5,A3,A1,80.0,150.0,4,A2,A1
0.5,A1,A1,116.0,150.0,4,A2,A1
2.0,A1,A1,105.0,150.0,9,,A1
0.45,A3,A1,66.0,125.0,5,A2,A1
19.9,A4,A2,170.0,30.0,7,,A1
9.95,A1,A1,122.0,70.0,11,A2,A1
16.45,A5,A1,140.0,125.0,2,A1,A1
5.95,A5,A1,0.0,150.0,8,,A1
10.199,A1,A1,,90.0,12,A2,A1
3.5,A5,A1,120.0,150.0,7,A1,A1
1.95,A7,A2,101.0,150.0,5,A2,A1
0.3,A3,A1,45.0,150.0,1,A2,A2
9.7,A3,A1,23.0,50.0,11,A2,A1
5.3,A1,A1,286.0,125.0,3,,A1
25.0,A1,A1,63.0,20.0,0,,A0
27.99,A6,A2,224.0,150.0,9,A1,A1
13.2,A5,A2,204.0,90.0,8,A2,A1
2.3,A4,A1,101.0,150.0,5,A1,A1
4.699,A0,A1,170.0,150.0,9,,A1
1.929,A3,A1,,100.0,6,A2,A2
3.2,A5,A1,131.0,150.0,7,A1,A1
0.65,A3,A1,60.0,150.0,2,A2,A1
4.299,A4,A1,,150.0,6,A1,A1
1.6,A5,A1,193.0,150.0,12,A2,A1
0.82,A3,A1,68.0,150.0,7,,A1
4.2,A1,A1,0.0,80.0,4,A2,A1
1.85,A5,A1,,150.0,5,,A1
9.3,A5,A2,177.0,150.0,5,,A1
11.99,A5,A1,160.0,125.0,9,,A1
1.3,A0,A0,95.0,150.0,0,A0,A0
24.9,A2,A0,140.0,30.0,2,A1,A1
7.8,A1,A1,140.0,30.0,2,A2,A0
6.999,A2,A1,170.0,150.0,3,A2,A1
0.0,A3,A1,,150.0,5,A2,A2
0.399,A1,A1,0.0,150.0,0,A0,A2
6.45,A1,A2,116.0,150.0,3,A1,A1
0.0,A0,A1,0.0,150.0,4,A2,A0
0.85,A1,A1,,150.0,9,,A2
0.0,A0,A0,150.0,60.0,0,,A0
5.85,A0,A1,0.0,150.0,0,A1,A1
0.1,A3,A2,50.0,150.0,12,A2,A2
2.2,A7,A1,140.0,150.0,10,,A0
2.999,A5,A1,80.0,150.0,8,A0,A0
1.001,A5,A2,116.0,150.0,4,,A2
6.3,A2,A2,84.0,50.0,5,A2,A1
0.99,A4,A1,110.0,150.0,7,A1,A2
3.05,A1,A1,,150.0,4,A1,A1
0.2,A3,A1,45.0,125.0,0,,A1
0.6,A7,A2,41.0,150.0,0,A0,A0
5.0,A1,A2,224.0,150.0,3,A2,A1
4.75,A1,A2,179.0,40.0,9,,A1
2.9,A3,A1,65.0,90.0,9,A2,A1
0.9,A8,A1,75.0,150.0,3,A2,A1
1.85,A2,A2,116.0,150.0,6,A2,A1
3.2,A3,A1,60.0,90.0,10,A2,A1
0.799,A3,A1,0.0,5.0,7,A2,A2
21.0,A7,A1,330.0,150.0,2,A2,A1
1.85,A1,A1,90.0,90.0,7,,A1
3.07,A3,A1,69.0,125.0,11,A1,A1
4.5,A1,A1,131.0,150.0,6,A2,A1
16.5,A5,A1,,60.0,11,A1,A1
6.59,A4,A1,66.0,125.0,11,A1,A1
4.499,A4,A1,102.0,150.0,1,,A1
0.3,A3,A1,0.0,150.0,11,,A0
1.0,A4,A1,145.0,150.0,8,A2,A1
4.444,A4,A1,94.0,150.0,12,,A1
2.0,A2,A1,150.0,150.0,9,,A1
1.85,A1,A1,105.0,150.0,5,A2,A0
8.25,A5,A1,125.0,30.0,2,,A1
8.999,A3,A1,174.0,100.0,7,A2,A1
1.35,A5,A1,116.0,150.0,9,A1,A2
1.5,A3,A1,,150.0,10,A2,A1
4.299,A3,A1,80.0,125.0,8,A2,A1
0.35,A3,A1,0.0,90.0,1,A2,A1
12.9,A1,A2,170.0,125.0,4,A1,A0
6.499,A2,A1,113.0,150.0,2,,A1
13.5,A5,A1,0.0,150.0,1,A7,A1
2.4,A5,A1,101.0,150.0,11,A0,A0
6.999,A4,A1,105.0,150.0,11,A1,A1
0.95,A1,A1,54.0,150.0,7,A2,A1
0.999,A1,A1,0.0,150.0,3,A3,A0
0.0,A0,A2,180.0,150.0,7,,A0
0.599,A3,A1,60.0,80.0,4,,A1
13.5,A4,A2,140.0,150.0,4,,A1
16.9,A6,A1,140.0,60.0,6,A1,A1
2.1,A4,A1,144.0,150.0,1,A1,A1
5.75,A3,A2,68.0,100.0,1,,A1
0.495,A3,A1,75.0,150.0,0,A2,A2
0.4,A1,A1,75.0,150.0,5,A2,A1
8.2,A7,A1,192.0,125.0,8,A2,A1
0.95,A3,A1,60.0,150.0,9,A2,A1
2.0,A1,A1,0.0,150.0,1,A2,A0
8.9,A3,A2,0.0,5.0,9,,A0
4.75,A3,A1,,90.0,6,A2,A1
4.99,A5,A2,150.0,150.0,5,A1,A0
0.499,A1,A1,110.0,150.0,0,A0,A0
5.2,A4,A1,75.0,150.0,10,A1,A1
0.65,A5,A1,116.0,150.0,12,A2,A0
14.98,A1,A1,105.0,40.0,3,A2,A1
1.5,A5,A1,75.0,150.0,2,A2,A1
5.7,A1,A2,279.0,150.0,7,A2,A1
0.0,A0,A1,60.0,150.0,11,A2,A0
5.5,A2,A2,0.0,60.0,12,A2,A0
1.1,A0,A0,0.0,150.0,0,,A0
3.95,A1,A1,116.0,150.0,8,A2,A1
0.999,A3,A2,75.0,80.0,3,,A2
1.2,A3,A1,101.0,150.0,3,A0,A1
0.3,A1,A1,115.0,150.0,3,A2,A1
3.99,A1,A1,140.0,150.0,4,A1,A1
1.5,A0,A1,90.0,125.0,2,A0,A2
10.2,A1,,86.0,60.0,4,A2,A1
24.9,A1,A1,167.0,40.0,7,,A1
3.8,A6,A1,177.0,150.0,5,A3,A1
15.199,A5,A1,140.0,50.0,1,A1,A1
1.0,A3,A1,75.0,150.0,6,A2,A0
0.8,A1,A1,125.0,150.0,4,A2,A1
10.5,A2,A1,111.0,125.0,9,A1,A1
1.55,A5,A1,75.0,5.0,0,A1,A1
1.599,A0,A0,0.0,150.0,0,A3,A0
3.0,A5,A1,101.0,150.0,9,A2,A0
8.888,A1,A2,231.0,150.0,11,,A1
2.19,A1,A0,110.0,150.0,7,,A1
2.0,A3,A1,143.0,150.0,10,A2,A2
0.9,A0,A2,0.0,5.0,0,A0,A0
11.99,A1,A1,106.0,50.0,4,,A2
1.5,A3,A0,54.0,125.0,6,,A1
0.6,A1,A1,101.0,150.0,2,A2,A1
1.3,A0,A0,,150.0,0,A0,A0
18.199,A1,A1,211.0,60.0,3,A2,A1
4.7,A1,A2,194.0,150.0,12,,A1
1.5,A4,A2,91.0,125.0,1,A1,A2
0.38,A0,A0,0.0,5.0,0,A0,A0
4.499,A1,A1,90.0,150.0,10,,A1
16.99,A2,A1,143.0,90.0,7,,A1
1.2,A4,A1,125.0,150.0,0,A3,A1
2.8,A4,A1,105.0,150.0,6,A2,A1
2.799,A2,A1,109.0,150.0,3,A2,A1
0.0,A0,A1,103.0,150.0,10,A0,A1
5.2,A5,A1,,150.0,10,A1,A1
0.45,A3,A1,0.0,150.0,0,A0,A0
5.68,A4,A1,102.0,150.0,9,A1,A1
1.299,A1,A1,,150.0,0,A2,A0
1.25,A1,A1,101.0,150.0,3,A2,A1
0.3,A1,A1,116.0,150.0,0,A2,A0
13.2,A2,A2,140.0,80.0,3,A1,A1
12.1,A1,A2,170.0,30.0,12,,A1
1.8,A5,A2,101.0,150.0,7,,A0
0.6,A3,A1,45.0,150.0,8,,A1
7.69,A0,A1,200.0,150.0,0,A0,A1
12.9,A1,A1,120.0,30.0,3,,A1
0.45,A3,A1,60.0,80.0,9,A2,A0
1.7,A4,A1,128.0,150.0,4,A1,A1
0.7,A1,A1,102.0,150.0,0,,A1
3.5,A4,A1,101.0,150.0,7,,A1
2.299,A7,A0,52.0,125.0,3,A2,A1
1.35,A1,A0,,80.0,1,A0,A0
1.1,A5,A1,110.0,150.0,4,A1,A1
1.0,A6,A2,193.0,150.0,3,A2,A0
23.499,A6,A2,179.0,40.0,12,A2,A1
0.0,A1,A1,101.0,150.0,0,,A2
1.39,A3,A1,60.0,125.0,11,A2,A1
0.8,A0,A1,0.0,20.0,0,A0,A0
3.6,A0,A2,130.0,150.0,10,,A0
2.2,A2,A1,122.0,70.0,5,A2,A1
3.999,A6,A2,211.0,150.0,2,A2,A0
17.49,A1,A2,143.0,70.0,9,A1,A1
0.0,A0,A0,,150.0,0,,A0
6.0,A1,A1,170.0,150.0,7,,A1
5.89,A5,A1,135.0,100.0,1,A2,A1
1.7,A5,A2,150.0,150.0,12,,A1
0.3,A5,A2,0.0,150.0,6,A2,A0
0.8,A1,A1,75.0,150.0,12,A2,A1
12.9,A5,A1,140.0,150.0,5,A1,A1
12.8,A4,A1,105.0,50.0,2,,A1
2.3,A3,A1,75.0,150.0,12,A1,A0
1.5,A3,A1,75.0,150.0,7,A2,A0
9.999,A1,A1,114.0,100.0,9,A2,A1
0.7,A0,A1,0.0,150.0,0,,A0
0.75,A0,A2,0.0,150.0,12,A2,A0
2.95,A3,A0,101.0,125.0,4,A2,A2
0.999,A3,A1,50.0,150.0,11,A2,A0
3.39,A1,A1,75.0,125.0,6,A2,A1
9.7,A1,A1,184.0,150.0,4,A2,A1
1.7,A2,A1,90.0,70.0,4,A2,A1
0.55,A5,A1,101.0,150.0,0,A2,A0
1.7,A0,A1,113.0,150.0,0,,A0
14.8,A2,A1,55.0,10.0,3,A2,A1
13.5,A4,A1,193.0,60.0,5,A2,A1
2.199,A1,A1,150.0,150.0,3,A0,A0
13.5,A6,A2,171.0,150.0,12,A1,A1
0.7,A7,A2,75.0,150.0,11,A2,A2
2.95,A3,A1,,125.0,1,A2,A1
2.6,A5,A1,150.0,150.0,3,,A1
5.7,A2,A2,192.0,150.0,9,A2,A1
4.6,A7,A1,150.0,150.0,3,A1,A1
2.999,A4,A1,0.0,150.0,12,A1,A1
0.0,A3,A1,54.0,150.0,5,A2,A0
4.5,A1,A1,131.0,150.0,4,A1,A0
1.25,A3,A1,65.0,100.0,10,A2,A2
4.95,A5,A1,105.0,150.0,12,A1,A1
4.25,A6,A2,163.0,150.0,7,,A2
5.5,A1,A1,140.0,150.0,2,A2,A1
6.6,A3,A2,,30.0,10,A2,A1
0.25,A3,A1,44.0,150.0,9,A2,A1
7.0,A5,A1,143.0,150.0,9,A1,A0
5.5,A1,A1,60.0,5.0,5,A2,A0
0.4,A3,A1,60.0,150.0,4,A2,A1
0.18,A3,A1,45.0,150.0,4,A2,A0
1.5,A6,A2,224.0,150.0,2,,A2
6.95,A2,A1,163.0,150.0,4,A2,A1
2.95,A5,A1,116.0,100.0,3,,A2
36.5,A2,A2,310.0,100.0,1,A2,A1
0.99,A1,A1,109.0,90.0,4,A2,A1
0.799,A1,A1,116.0,150.0,9,A2,A1
0.3,A0,A1,0.0,150.0,4,A2,A0
0.2,A3,A1,0.0,150.0,2,A2,A2
14.45,A7,A2,243.0,125.0,1,A2,A1
3.8,A1,,109.0,150.0,12,A1,A1
7.69,A1,A1,83.0,100.0,9,,A1
1.85,A5,A1,,125.0,3,,A1
0.0,A5,A1,193.0,150.0,6,A2,A1
4.9,A2,A2,162.0,150.0,8,A2,A1
12.0,A0,A1,131.0,150.0,4,A0,A1
4.0,A3,A1,88.0,70.0,12,A2,A1
0.65,A3,A1,0.0,150.0,6,,A2
3.8,A1,A1,204.0,150.0,10,A2,A1
6.25,A5,A2,140.0,150.0,5,A1,A1
2.4,A1,A0,0.0,150.0,4,A1,A1
1.799,A1,A2,192.0,150.0,11,A2,A1
17.0,A6,A2,330.0,150.0,10,A3,A1
1.995,A1,A1,101.0,150.0,9,,A2
1.5,A1,A1,,150.0,0,A2,A1
15.0,A2,A1,170.0,70.0,4,,A1
14.9,A6,A2,340.0,125.0,1,,A1
19.9,A4,A2,150.0,20.0,4,A2,A1
8.89,A1,A1,170.0,150.0,10,A2,A1
30.95,A7,A2,211.0,20.0,9,,A1
0.3,A8,A1,0.0,150.0,11,A1,A0
2.4,A4,A1,,150.0,1,A1,A1
0.35,A3,A1,54.0,150.0,4,,A0
16.99,A5,A2,239.0,150.0,1,A1,A1
2.49,A5,A1,105.0,125.0,4,A2,A1
16.8,A1,A2,320.0,150.0,3,A1,A1
3.95,A4,A1,0.0,125.0,12,A4,A1
16.45,A5,A1,170.0,150.0,12,A0,A1
1.8,A3,A1,,150.0,0,A2,A1
7.15,A1,A2,150.0,150.0,9,A1,A0
11.25,A5,A2,122.0,80.0,5,A2,A1
0.599,A7,A1,150.0,150.0,9,A2,A2
5.7,A4,A1,84.0,150.0,1,,A0
36.98,A7,A2,230.0,20.0,1,,A1
2.2,A4,A1,87.0,150.0,5,A1,A2
8.599,A5,A2,179.0,150.0,5,A1,A1
1.1,A3,A0,75.0,150.0,2,A2,A1
1.5,A1,A1,101.0,150.0,11,A2,A1
17.3,A4,A1,165.0,100.0,8,A1,A1
5.999,A3,A1,69.0,40.0,7,A2,A1
16.95,A1,A1,,150.0,0,A0,A0
14.9,A1,A1,143.0,150.0,8,A1,A1
14.5,A7,A1,160.0,150.0,11,A2,A1
22.9,A2,A1,184.0,50.0,12,A1,A1
0.5,A3,A1,45.0,150.0,1,A2,A1
25.8,A6,A1,160.0,30.0,7,A2,A1
0.6,A5,A1,101.0,150.0,5,A2,A1
2.15,A5,A2,150.0,150.0,9,,A1
6.95,A3,A1,80.0,100.0,12,,A1
3.6,A3,A1,68.0,125.0,9,A1,A1
6.5,A2,A1,150.0,150.0,3,,A0
2.7,A3,A1,69.0,150.0,12,A1,A1
5.5,A3,A1,65.0,100.0,3,A2,A1
0.35,A5,A1,54.0,150.0,2,,A2
1.5,A4,A1,0.0,150.0,4,,A1
1.5,A0,A1,75.0,150.0,3,A1,A2
3.8,A1,A2,129.0,150.0,12,A2,A1
2.0,A5,A2,110.0,150.0,10,A1,A1
0.0,A5,A1,60.0,150.0,6,A2,A1
25.5,A1,A1,190.0,100.0,7,A1,A1
25.5,A6,A1,140.0,30.0,1,,A1
9.6,A5,A2,231.0,150.0,9,A1,A1
0.12,A3,A1,,125.0,9,A2,A1
0.6,A0,A0,,150.0,0,,A0
0.25,A3,A1,54.0,150.0,3,A0,A2
12.35,A5,A2,143.0,80.0,5,,A1
8.5,A5,A1,192.0,150.0,11,A2,A1
5.5,A3,A1,71.0,40.0,5,A2,A1
1.15,A1,A1,75.0,150.0,6,A2,A1
3.1,A1,A1,109.0,150.0,12,A1,A1
1.525,A1,A2,150.0,150.0,6,A1,A1
2.85,A4,A1,0.0,150.0,5,,A1
1.45,A3,A1,65.0,80.0,2,A2,A1
3.9,A0,A1,0.0,50.0,0,A2,A0
27.5,A5,A1,150.0,30.0,9,A1,A1
1.599,A3,A1,58.0,150.0,9,,A1
0.65,A1,A1,102.0,150.0,1,A2,A2
16.0,A1,A1,211.0,70.0,8,A2,A1
8.0,A7,A2,148.0,30.0,3,A3,A1
